bowler,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
BE Hendricks,powerplay,2,9.0,157.0,0.05732484076433121,0.04384827662845184,0.05458848256415266
BE Hendricks,powerplay,3,4.0,157.0,0.025477707006369428,0.005028429611245902,0.021325569464212366
BE Hendricks,powerplay,4,27.0,157.0,0.17197452229299362,0.15223269683107069,0.16796602981341538
BE Hendricks,powerplay,6,6.0,157.0,0.03821656050955414,0.040523771600022226,0.038685029766501976
BE Hendricks,powerplay,W,4.0,157.0,0.025477707006369428,0.03919952586446391,0.028263863119688103
BE Hendricks,powerplay,Wd,10.0,157.0,0.06369426751592357,0.03486563072990943,0.05784073720404252
BE Hendricks,powerplay,Nb,1.0,157.0,0.006369426751592357,0.003769007093512122,0.005841422760103984
BJ Dwarshuis,death,0,13.0,75.0,0.17333333333333334,0.21696977459016392,0.18851122594440484
BJ Dwarshuis,death,1,24.0,75.0,0.32,0.37083760245901637,0.3376826443335709
BJ Dwarshuis,death,2,6.0,75.0,0.08,0.08837090163934426,0.08291161796151104
BJ Dwarshuis,death,3,1.0,75.0,0.013333333333333334,0.002651127049180328,0.009617783321454028
BJ Dwarshuis,death,4,11.0,75.0,0.14666666666666667,0.11151383196721311,0.13443959372772632
BJ Dwarshuis,death,6,3.0,75.0,0.04,0.07952100409836066,0.05374643620812545
BJ Dwarshuis,death,W,13.0,75.0,0.17333333333333334,0.08016137295081967,0.14092569493941554
BJ Dwarshuis,death,Wd,3.0,75.0,0.04,0.04340420081967213,0.04118406985032074
BJ Dwarshuis,death,Nb,1.0,75.0,0.013333333333333334,0.006570184426229508,0.010980933713471133
BJ Dwarshuis,middle,0,16.0,84.0,0.19047619047619047,0.2808889845966761,0.21964160793441165
BJ Dwarshuis,middle,1,35.0,84.0,0.4166666666666667,0.4414331678151601,0.4246558605855355
BJ Dwarshuis,middle,2,7.0,84.0,0.08333333333333333,0.06664217673287394,0.07794908926866902
BJ Dwarshuis,middle,3,1.0,84.0,0.011904761904761904,0.002286430887717876,0.008802074479908993
BJ Dwarshuis,middle,4,11.0,84.0,0.13095238095238096,0.08739739562221321,0.1169023856845849
BJ Dwarshuis,middle,6,8.0,84.0,0.09523809523809523,0.048281059991892986,0.08009066451351386
BJ Dwarshuis,middle,W,3.0,84.0,0.03571428571428571,0.04221980137819214,0.03781283915425553
BJ Dwarshuis,middle,Wd,3.0,84.0,0.03571428571428571,0.028171868666396434,0.03328124795690207
BJ Dwarshuis,middle,Nb,0.0,84.0,0.0,0.002679114308877179,0.0008642304222184448
BJ Dwarshuis,powerplay,0,41.0,99.0,0.41414141414141414,0.4228881521678736,0.41665846105550325
BJ Dwarshuis,powerplay,1,23.0,99.0,0.23232323232323232,0.25764450947345025,0.2396099307837267
BJ Dwarshuis,powerplay,2,4.0,99.0,0.04040404040404041,0.04384827662845184,0.04139518751897894
BJ Dwarshuis,powerplay,3,0.0,99.0,0.0,0.005028429611245902,0.0014470301039556553
BJ Dwarshuis,powerplay,4,22.0,99.0,0.2222222222222222,0.15223269683107069,0.2020813516060635
BJ Dwarshuis,powerplay,6,2.0,99.0,0.020202020202020204,0.040523771600022226,0.026050006215833733
BJ Dwarshuis,powerplay,W,5.0,99.0,0.050505050505050504,0.03919952586446391,0.04725166211927019
BJ Dwarshuis,powerplay,Wd,2.0,99.0,0.020202020202020204,0.03486563072990943,0.02442176423882286
BJ Dwarshuis,powerplay,Nb,0.0,99.0,0.0,0.003769007093512122,0.001084606357845215
BJ Hodge,death,0,1.0,13.0,0.07692307692307693,0.21696977459016392,0.1826186978038973
BJ Hodge,death,1,7.0,13.0,0.5384615384615384,0.37083760245901637,0.4119529075162388
BJ Hodge,death,2,1.0,13.0,0.07692307692307693,0.08837090163934426,0.08556294463346738
BJ Hodge,death,3,0.0,13.0,0.0,0.002651127049180328,0.0020008506031549645
BJ Hodge,death,4,0.0,13.0,0.0,0.11151383196721311,0.08416138261676462
BJ Hodge,death,6,2.0,13.0,0.15384615384615385,0.07952100409836066,0.09775170120630994
BJ Hodge,death,W,2.0,13.0,0.15384615384615385,0.08016137295081967,0.09823499845344881
BJ Hodge,death,Wd,0.0,13.0,0.0,0.04340420081967213,0.03275788741107331
BJ Hodge,death,Nb,0.0,13.0,0.0,0.006570184426229508,0.004958629755644912
BJ Hodge,middle,0,36.0,161.0,0.2236024844720497,0.2808889845966761,0.23500278300431365
BJ Hodge,middle,1,78.0,161.0,0.484472049689441,0.4414331678151601,0.4759070980726687
BJ Hodge,middle,2,11.0,161.0,0.06832298136645963,0.06664217673287394,0.06798849288216396
BJ Hodge,middle,3,0.0,161.0,0.0,0.002286430887717876,0.0004550111219339057
BJ Hodge,middle,4,12.0,161.0,0.07453416149068323,0.08739739562221321,0.0770940090790474
BJ Hodge,middle,6,8.0,161.0,0.049689440993788817,0.048281059991892986,0.049409166167540895
BJ Hodge,middle,W,12.0,161.0,0.07453416149068323,0.04221980137819214,0.06810344306033674
BJ Hodge,middle,Wd,4.0,161.0,0.024844720496894408,0.028171868666396434,0.02550683953560128
BJ Hodge,middle,Nb,0.0,161.0,0.0,0.002679114308877179,0.0005331570763934684
BJ Hodge,powerplay,0,19.0,48.0,0.3958333333333333,0.4228881521678736,0.4081309782581244
BJ Hodge,powerplay,1,14.0,48.0,0.2916666666666667,0.25764450947345025,0.2762020497606592
BJ Hodge,powerplay,2,3.0,48.0,0.0625,0.04384827662845184,0.05402194392202356
BJ Hodge,powerplay,3,0.0,48.0,0.0,0.005028429611245902,0.002285649823293592
BJ Hodge,powerplay,4,7.0,48.0,0.14583333333333334,0.15223269683107069,0.14874213492321395
BJ Hodge,powerplay,6,3.0,48.0,0.0625,0.040523771600022226,0.052510805272737375
BJ Hodge,powerplay,W,1.0,48.0,0.020833333333333332,0.03919952586446391,0.029181602665665416
BJ Hodge,powerplay,Wd,1.0,48.0,0.020833333333333332,0.03486563072990943,0.027211650331777016
BJ Hodge,powerplay,Nb,0.0,48.0,0.0,0.003769007093512122,0.00171318504250551
BJ Rohrer,middle,0,1.0,7.0,0.14285714285714285,0.2808889845966761,0.26033105072057544
BJ Rohrer,middle,1,3.0,7.0,0.42857142857142855,0.4414331678151601,0.43951758962992354
BJ Rohrer,middle,2,0.0,7.0,0.0,0.06664217673287394,0.05671674615563739
BJ Rohrer,middle,3,0.0,7.0,0.0,0.002286430887717876,0.0019458986278450008
BJ Rohrer,middle,4,2.0,7.0,0.2857142857142857,0.08739739562221321,0.11693395372103252
BJ Rohrer,middle,6,0.0,7.0,0.0,0.048281059991892986,0.04109026382288764
BJ Rohrer,middle,W,0.0,7.0,0.0,0.04221980137819214,0.03593174585378055
BJ Rohrer,middle,Wd,1.0,7.0,0.14285714285714285,0.028171868666396434,0.04525265418416717
BJ Rohrer,middle,Nb,0.0,7.0,0.0,0.002679114308877179,0.0022800972841507906
BMAJ Mendis,death,0,2.0,14.0,0.14285714285714285,0.21696977459016392,0.1977553885853066
BMAJ Mendis,death,1,8.0,14.0,0.5714285714285714,0.37083760245901637,0.4228426684881603
BMAJ Mendis,death,2,2.0,14.0,0.14285714285714285,0.08837090163934426,0.10249696417729205
BMAJ Mendis,death,3,0.0,14.0,0.0,0.002651127049180328,0.0019637978142076503
BMAJ Mendis,death,4,2.0,14.0,0.14285714285714285,0.11151383196721311,0.11963987553126898
BMAJ Mendis,death,6,0.0,14.0,0.0,0.07952100409836066,0.05890444748026716
BMAJ Mendis,death,W,0.0,14.0,0.0,0.08016137295081967,0.05937879477838494
BMAJ Mendis,death,Wd,0.0,14.0,0.0,0.04340420081967213,0.0321512598664238
BMAJ Mendis,death,Nb,0.0,14.0,0.0,0.006570184426229508,0.004866803278688525
BMAJ Mendis,middle,0,40.0,132.0,0.30303030303030304,0.2808889845966761,0.2978811592085293
BMAJ Mendis,middle,1,59.0,132.0,0.44696969696969696,0.4414331678151601,0.44568213205003726
BMAJ Mendis,middle,2,13.0,132.0,0.09848484848484848,0.06664217673287394,0.09107957598438929
BMAJ Mendis,middle,3,0.0,132.0,0.0,0.002286430887717876,0.0005317281134227618
BMAJ Mendis,middle,4,5.0,132.0,0.03787878787878788,0.08739739562221321,0.049394743167956556
BMAJ Mendis,middle,6,7.0,132.0,0.05303030303030303,0.048281059991892986,0.05192582790509139
BMAJ Mendis,middle,W,6.0,132.0,0.045454545454545456,0.04221980137819214,0.044702279390277246
BMAJ Mendis,middle,Wd,2.0,132.0,0.015151515151515152,0.028171868666396434,0.018179504341022425
BMAJ Mendis,middle,Nb,0.0,132.0,0.0,0.002679114308877179,0.0006230498392737626
BW Hilfenhaus,death,0,28.0,108.0,0.25925925925925924,0.21696977459016392,0.24782966880815244
BW Hilfenhaus,death,1,35.0,108.0,0.32407407407407407,0.37083760245901637,0.3367128655294639
BW Hilfenhaus,death,2,6.0,108.0,0.05555555555555555,0.08837090163934426,0.06442456801063359
BW Hilfenhaus,death,3,0.0,108.0,0.0,0.002651127049180328,0.0007165208241027913
BW Hilfenhaus,death,4,15.0,108.0,0.1388888888888889,0.11151383196721311,0.13149022485600356
BW Hilfenhaus,death,6,9.0,108.0,0.08333333333333333,0.07952100409836066,0.08230297408063803
BW Hilfenhaus,death,W,7.0,108.0,0.06481481481481481,0.08016137295081967,0.06896253322995126
BW Hilfenhaus,death,Wd,6.0,108.0,0.05555555555555555,0.04340420081967213,0.05227140562693842
BW Hilfenhaus,death,Nb,2.0,108.0,0.018518518518518517,0.006570184426229508,0.015289239034116083
BW Hilfenhaus,middle,0,21.0,65.0,0.3230769230769231,0.2808889845966761,0.3070053274654004
BW Hilfenhaus,middle,1,27.0,65.0,0.4153846153846154,0.4414331678151601,0.4253078734533943
BW Hilfenhaus,middle,2,4.0,65.0,0.06153846153846154,0.06664217673287394,0.06348273399347579
BW Hilfenhaus,middle,3,0.0,65.0,0.0,0.002286430887717876,0.0008710212905591909
BW Hilfenhaus,middle,4,2.0,65.0,0.03076923076923077,0.08739739562221321,0.052341864998938364
BW Hilfenhaus,middle,6,4.0,65.0,0.06153846153846154,0.048281059991892986,0.05648802285405447
BW Hilfenhaus,middle,W,5.0,65.0,0.07692307692307693,0.04221980137819214,0.06370278147740653
BW Hilfenhaus,middle,Wd,2.0,65.0,0.03076923076923077,0.028171868666396434,0.029779759491960545
BW Hilfenhaus,middle,Nb,0.0,65.0,0.0,0.002679114308877179,0.001020614974810354
BW Hilfenhaus,powerplay,0,149.0,290.0,0.5137931034482759,0.4228881521678736,0.5027743214748938
BW Hilfenhaus,powerplay,1,53.0,290.0,0.18275862068965518,0.25764450947345025,0.19183569811799397
BW Hilfenhaus,powerplay,2,12.0,290.0,0.041379310344827586,0.04384827662845184,0.04167857898526689
BW Hilfenhaus,powerplay,3,4.0,290.0,0.013793103448275862,0.005028429611245902,0.01273071874075708
BW Hilfenhaus,powerplay,4,35.0,290.0,0.1206896551724138,0.15223269683107069,0.12451305416134191
BW Hilfenhaus,powerplay,6,9.0,290.0,0.03103448275862069,0.040523771600022226,0.032184699587881484
BW Hilfenhaus,powerplay,W,15.0,290.0,0.05172413793103448,0.03919952586446391,0.05020600313508653
BW Hilfenhaus,powerplay,Wd,10.0,290.0,0.034482758620689655,0.03486563072990943,0.034529167361201145
BW Hilfenhaus,powerplay,Nb,3.0,290.0,0.010344827586206896,0.003769007093512122,0.009547758435577227
C Bosch,death,0,45.0,129.0,0.3488372093023256,0.21696977459016392,0.3176259821515181
C Bosch,death,1,34.0,129.0,0.26356589147286824,0.37083760245901637,0.2889556455524299
C Bosch,death,2,8.0,129.0,0.06201550387596899,0.08837090163934426,0.06825346784363177
C Bosch,death,3,0.0,129.0,0.0,0.002651127049180328,0.0006274856921136871
C Bosch,death,4,14.0,129.0,0.10852713178294573,0.11151383196721311,0.10923404306916287
C Bosch,death,6,11.0,129.0,0.08527131782945736,0.07952100409836066,0.08391029682801436
C Bosch,death,W,10.0,129.0,0.07751937984496124,0.08016137295081967,0.07814470365699874
C Bosch,death,Wd,5.0,129.0,0.03875968992248062,0.04340420081967213,0.03985898244252595
C Bosch,death,Nb,2.0,129.0,0.015503875968992248,0.006570184426229508,0.013389392763604617
C Bosch,middle,0,59.0,208.0,0.28365384615384615,0.2808889845966761,0.28320790074139934
C Bosch,middle,1,83.0,208.0,0.39903846153846156,0.4414331678151601,0.40587631738954194
C Bosch,middle,2,15.0,208.0,0.07211538461538461,0.06664217673287394,0.07123260915046353
C Bosch,middle,3,0.0,208.0,0.0,0.002286430887717876,0.0003687791754383671
C Bosch,middle,4,20.0,208.0,0.09615384615384616,0.08739739562221321,0.09474151542293761
C Bosch,middle,6,12.0,208.0,0.057692307692307696,0.048281059991892986,0.05617436451482145
C Bosch,middle,W,13.0,208.0,0.0625,0.04221980137819214,0.05922900022228905
C Bosch,middle,Wd,4.0,208.0,0.019230769230769232,0.028171868666396434,0.020672882042967165
C Bosch,middle,Nb,2.0,208.0,0.009615384615384616,0.002679114308877179,0.008496631340141482
C Bosch,powerplay,0,19.0,62.0,0.3064516129032258,0.4228881521678736,0.3521130008501466
C Bosch,powerplay,1,12.0,62.0,0.1935483870967742,0.25764450947345025,0.21868412136213736
C Bosch,powerplay,2,2.0,62.0,0.03225806451612903,0.04384827662845184,0.036803245736647776
C Bosch,powerplay,3,1.0,62.0,0.016129032258064516,0.005028429611245902,0.011775854749508196
C Bosch,powerplay,4,13.0,62.0,0.20967741935483872,0.15223269683107069,0.18715007718865517
C Bosch,powerplay,6,8.0,62.0,0.12903225806451613,0.040523771600022226,0.09432304768628323
C Bosch,powerplay,W,6.0,62.0,0.0967741935483871,0.03919952586446391,0.07419589249586821
C Bosch,powerplay,Wd,1.0,62.0,0.016129032258064516,0.03486563072990943,0.02347671793329782
C Bosch,powerplay,Nb,0.0,62.0,0.0,0.003769007093512122,0.0014780419974557341
C Connolly,middle,0,9.0,25.0,0.36,0.2808889845966761,0.31131629821333917
C Connolly,middle,1,11.0,25.0,0.44,0.4414331678151601,0.4408819494247139
C Connolly,middle,2,0.0,25.0,0.0,0.06664217673287394,0.041010570297153194
C Connolly,middle,3,0.0,25.0,0.0,0.002286430887717876,0.0014070343924417698
C Connolly,middle,4,3.0,25.0,0.12,0.08739739562221321,0.0999368588444389
C Connolly,middle,6,1.0,25.0,0.04,0.048281059991892986,0.04509603691808799
C Connolly,middle,W,0.0,25.0,0.0,0.04221980137819214,0.025981416232733624
C Connolly,middle,Wd,1.0,25.0,0.04,0.028171868666396434,0.032721149948551645
C Connolly,middle,Nb,0.0,25.0,0.0,0.002679114308877179,0.0016486857285398023
C Connolly,powerplay,0,4.0,16.0,0.25,0.4228881521678736,0.37349153726276685
C Connolly,powerplay,1,2.0,16.0,0.125,0.25764450947345025,0.2197460781953216
C Connolly,powerplay,2,4.0,16.0,0.25,0.04384827662845184,0.10274876902032273
C Connolly,powerplay,3,0.0,16.0,0.0,0.005028429611245902,0.003591735436604216
C Connolly,powerplay,4,2.0,16.0,0.125,0.15223269683107069,0.14445192630790762
C Connolly,powerplay,6,2.0,16.0,0.125,0.040523771600022226,0.06465983685715873
C Connolly,powerplay,W,0.0,16.0,0.0,0.03919952586446391,0.027999661331759934
C Connolly,powerplay,Wd,2.0,16.0,0.125,0.03486563072990943,0.06061830766422103
C Connolly,powerplay,Nb,0.0,16.0,0.0,0.003769007093512122,0.0026921479239372303
C Green,death,0,29.0,116.0,0.25,0.21696977459016392,0.2415307114333754
C Green,death,1,42.0,116.0,0.3620689655172414,0.37083760245901637,0.36431733396385035
C Green,death,2,4.0,116.0,0.034482758620689655,0.08837090163934426,0.04830023118957545
C Green,death,3,1.0,116.0,0.008620689655172414,0.002651127049180328,0.007090032576712905
C Green,death,4,13.0,116.0,0.11206896551724138,0.11151383196721311,0.1119266235813367
C Green,death,6,17.0,116.0,0.14655172413793102,0.07952100409836066,0.1293643600252207
C Green,death,W,5.0,116.0,0.04310344827586207,0.08016137295081967,0.052605480243799914
C Green,death,Wd,5.0,116.0,0.04310344827586207,0.04340420081967213,0.043180564312736446
C Green,death,Nb,0.0,116.0,0.0,0.006570184426229508,0.0016846626733921816
C Green,middle,0,101.0,376.0,0.26861702127659576,0.2808889845966761,0.2697970177496804
C Green,middle,1,150.0,376.0,0.39893617021276595,0.4414331678151601,0.4030224199822269
C Green,middle,2,23.0,376.0,0.061170212765957445,0.06664217673287394,0.06169636314739172
C Green,middle,3,0.0,376.0,0.0,0.002286430887717876,0.00021984912381902653
C Green,middle,4,47.0,376.0,0.125,0.08739739562221321,0.12138436496367434
C Green,middle,6,19.0,376.0,0.05053191489361702,0.048281059991892986,0.050315486537682017
C Green,middle,W,17.0,376.0,0.04521276595744681,0.04221980137819214,0.04492498090174924
C Green,middle,Wd,17.0,376.0,0.04521276595744681,0.028171868666396434,0.04357421814099966
C Green,middle,Nb,2.0,376.0,0.005319148936170213,0.002679114308877179,0.005065299452776653
C Green,powerplay,0,60.0,159.0,0.37735849056603776,0.4228881521678736,0.3865101813402761
C Green,powerplay,1,39.0,159.0,0.24528301886792453,0.25764450947345025,0.24776774059767845
C Green,powerplay,2,4.0,159.0,0.025157232704402517,0.04384827662845184,0.02891422645798027
C Green,powerplay,3,2.0,159.0,0.012578616352201259,0.005028429611245902,0.011060990876632341
C Green,powerplay,4,30.0,159.0,0.18867924528301888,0.15223269683107069,0.18135330589569262
C Green,powerplay,6,10.0,159.0,0.06289308176100629,0.040523771600022226,0.05839673801005472
C Green,powerplay,W,3.0,159.0,0.018867924528301886,0.03919952586446391,0.02295467856572139
C Green,powerplay,Wd,10.0,159.0,0.06289308176100629,0.03486563072990943,0.05725942326229335
C Green,powerplay,Nb,1.0,159.0,0.006289308176100629,0.003769007093512122,0.005782714993670778
C Munro,death,0,2.0,8.0,0.25,0.21696977459016392,0.22247481215846995
C Munro,death,1,5.0,8.0,0.625,0.37083760245901637,0.41319800204918034
C Munro,death,2,0.0,8.0,0.0,0.08837090163934426,0.07364241803278689
C Munro,death,3,0.0,8.0,0.0,0.002651127049180328,0.0022092725409836064
C Munro,death,4,0.0,8.0,0.0,0.11151383196721311,0.09292819330601093
C Munro,death,6,1.0,8.0,0.125,0.07952100409836066,0.08710083674863389
C Munro,death,W,0.0,8.0,0.0,0.08016137295081967,0.06680114412568305
C Munro,death,Wd,0.0,8.0,0.0,0.04340420081967213,0.03617016734972678
C Munro,death,Nb,0.0,8.0,0.0,0.006570184426229508,0.005475153688524591
C Munro,middle,0,21.0,87.0,0.2413793103448276,0.2808889845966761,0.2538233022351736
C Munro,middle,1,44.0,87.0,0.5057471264367817,0.4414331678151601,0.4854907615165859
C Munro,middle,2,6.0,87.0,0.06896551724137931,0.06664217673287394,0.06823375645129888
C Munro,middle,3,0.0,87.0,0.0,0.002286430887717876,0.0007201357126670476
C Munro,middle,4,10.0,87.0,0.11494252873563218,0.08739739562221321,0.1062668962589648
C Munro,middle,6,4.0,87.0,0.04597701149425287,0.048281059991892986,0.04670269606043873
C Munro,middle,W,2.0,87.0,0.022988505747126436,0.04221980137819214,0.029045606733288865
C Munro,middle,Wd,0.0,87.0,0.0,0.028171868666396434,0.008873029501227222
C Munro,middle,Nb,0.0,87.0,0.0,0.002679114308877179,0.000843815530355017
C Sakariya,death,0,22.0,142.0,0.15492957746478872,0.21696977459016392,0.16856478562421184
C Sakariya,death,1,56.0,142.0,0.39436619718309857,0.37083760245901637,0.38919507746352006
C Sakariya,death,2,11.0,142.0,0.07746478873239436,0.08837090163934426,0.0798617366240317
C Sakariya,death,3,0.0,142.0,0.0,0.002651127049180328,0.000582665285534138
C Sakariya,death,4,17.0,142.0,0.11971830985915492,0.11151383196721311,0.11791512790488201
C Sakariya,death,6,9.0,142.0,0.06338028169014084,0.07952100409836066,0.06692769320843092
C Sakariya,death,W,8.0,142.0,0.056338028169014086,0.08016137295081967,0.06157392812105927
C Sakariya,death,Wd,16.0,142.0,0.11267605633802817,0.04340420081967213,0.09745147270762025
C Sakariya,death,Nb,3.0,142.0,0.02112676056338028,0.006570184426229508,0.017927513060709784
C Sakariya,middle,0,26.0,124.0,0.20967741935483872,0.2808889845966761,0.22704609380406732
C Sakariya,middle,1,54.0,124.0,0.43548387096774194,0.4414331678151601,0.43693491897930736
