venue,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
"Sophia Gardens, Cardiff",death,Wd,5.0,152.0,0.03289473684210526,0.04340420081967213,0.03706515905542545
"Sophia Gardens, Cardiff",death,Nb,0.0,152.0,0.0,0.006570184426229508,0.0026072160421545666
"Sophia Gardens, Cardiff",middle,0,104.0,404.0,0.25742574257425743,0.2808889845966761,0.26208114773743574
"Sophia Gardens, Cardiff",middle,1,173.0,404.0,0.4282178217821782,0.4414331678151601,0.43083991424903967
"Sophia Gardens, Cardiff",middle,2,44.0,404.0,0.10891089108910891,0.06664217673287394,0.10052424141525278
"Sophia Gardens, Cardiff",middle,3,1.0,404.0,0.0024752475247524753,0.002286430887717876,0.0024377839062932295
"Sophia Gardens, Cardiff",middle,4,35.0,404.0,0.08663366336633663,0.08739739562221321,0.08678519754408993
"Sophia Gardens, Cardiff",middle,6,17.0,404.0,0.04207920792079208,0.048281059991892986,0.04330973412537559
"Sophia Gardens, Cardiff",middle,W,19.0,404.0,0.04702970297029703,0.04221980137819214,0.046075357416307965
"Sophia Gardens, Cardiff",middle,Wd,11.0,404.0,0.027227722772277228,0.028171868666396434,0.02741505330682469
"Sophia Gardens, Cardiff",middle,Nb,0.0,404.0,0.0,0.002679114308877179,0.0005315702993803926
"Sophia Gardens, Cardiff",powerplay,0,88.0,255.0,0.34509803921568627,0.4228881521678736,0.36701074708954184
"Sophia Gardens, Cardiff",powerplay,1,73.0,255.0,0.28627450980392155,0.25764450947345025,0.2782097209784367
"Sophia Gardens, Cardiff",powerplay,2,15.0,255.0,0.058823529411764705,0.04384827662845184,0.05460514834604277
"Sophia Gardens, Cardiff",powerplay,3,3.0,255.0,0.011764705882352941,0.005028429611245902,0.009867163270773492
"Sophia Gardens, Cardiff",powerplay,4,32.0,255.0,0.12549019607843137,0.15223269683107069,0.13302329488199174
"Sophia Gardens, Cardiff",powerplay,6,15.0,255.0,0.058823529411764705,0.040523771600022226,0.05366866805634429
"Sophia Gardens, Cardiff",powerplay,W,13.0,255.0,0.050980392156862744,0.03919952586446391,0.047661838271679975
"Sophia Gardens, Cardiff",powerplay,Wd,16.0,255.0,0.06274509803921569,0.03486563072990943,0.05489172696617167
"Sophia Gardens, Cardiff",powerplay,Nb,0.0,255.0,0.0,0.003769007093512122,0.0010616921390174993
St George's Park,death,0,65.0,361.0,0.18005540166204986,0.21696977459016392,0.18806285782866897
St George's Park,death,1,162.0,361.0,0.4487534626038781,0.37083760245901637,0.4318519745030404
St George's Park,death,2,41.0,361.0,0.11357340720221606,0.08837090163934426,0.10810648625582304
St George's Park,death,3,1.0,361.0,0.002770083102493075,0.002651127049180328,0.002744279186373173
St George's Park,death,4,40.0,361.0,0.11080332409972299,0.11151383196721311,0.11095744728139113
St George's Park,death,6,14.0,361.0,0.038781163434903045,0.07952100409836066,0.04761843906688951
St George's Park,death,W,24.0,361.0,0.0664819944598338,0.08016137295081967,0.06944932168130578
St George's Park,death,Wd,13.0,361.0,0.036011080332409975,0.04340420081967213,0.03761479410405035
St George's Park,death,Nb,1.0,361.0,0.002770083102493075,0.006570184426229508,0.003594400092457594
St George's Park,middle,0,194.0,642.0,0.30218068535825543,0.2808889845966761,0.29931118390790784
St George's Park,middle,1,301.0,642.0,0.4688473520249221,0.4414331678151601,0.4651527180343882
St George's Park,middle,2,40.0,642.0,0.06230529595015576,0.06664217673287394,0.06288978123084554
St George's Park,middle,3,1.0,642.0,0.001557632398753894,0.002286430887717876,0.001655853219368986
St George's Park,middle,4,36.0,642.0,0.056074766355140186,0.08739739562221321,0.06029614496256243
St George's Park,middle,6,23.0,642.0,0.03582554517133956,0.048281059991892986,0.0375041859827349
St George's Park,middle,W,29.0,642.0,0.045171339563862926,0.04221980137819214,0.04477355813722266
St George's Park,middle,Wd,18.0,642.0,0.028037383177570093,0.028171868666396434,0.028055507906522434
St George's Park,middle,Nb,0.0,642.0,0.0,0.002679114308877179,0.0003610666184470592
St George's Park,powerplay,0,251.0,532.0,0.4718045112781955,0.4228881521678736,0.46406458103922055
St George's Park,powerplay,1,113.0,532.0,0.212406015037594,0.25764450947345025,0.21956400466352063
St George's Park,powerplay,2,27.0,532.0,0.05075187969924812,0.04384827662845184,0.04965953744121073
St George's Park,powerplay,3,4.0,532.0,0.007518796992481203,0.005028429611245902,0.0071247515207667565
St George's Park,powerplay,4,67.0,532.0,0.12593984962406016,0.15223269683107069,0.1301001102580808
St George's Park,powerplay,6,23.0,532.0,0.043233082706766915,0.040523771600022226,0.042804394240509844
St George's Park,powerplay,W,25.0,532.0,0.046992481203007516,0.03919952586446391,0.04575941864944049
St George's Park,powerplay,Wd,19.0,532.0,0.03571428571428571,0.03486563072990943,0.035580004862327444
St George's Park,powerplay,Nb,3.0,532.0,0.005639097744360902,0.003769007093512122,0.005343197324922805
"St George's Park, Gqeberha",death,0,26.0,76.0,0.34210526315789475,0.21696977459016392,0.2710055537444113
"St George's Park, Gqeberha",death,1,22.0,76.0,0.2894736842105263,0.37083760245901637,0.3357031832153502
"St George's Park, Gqeberha",death,2,4.0,76.0,0.05263157894736842,0.08837090163934426,0.07293801229508197
"St George's Park, Gqeberha",death,3,0.0,76.0,0.0,0.002651127049180328,0.0015063221870342772
"St George's Park, Gqeberha",death,4,12.0,76.0,0.15789473684210525,0.11151383196721311,0.1315419499813711
"St George's Park, Gqeberha",death,6,5.0,76.0,0.06578947368421052,0.07952100409836066,0.07359147960134128
"St George's Park, Gqeberha",death,W,3.0,76.0,0.039473684210526314,0.08016137295081967,0.06259168917660209
"St George's Park, Gqeberha",death,Wd,4.0,76.0,0.05263157894736842,0.04340420081967213,0.0473887504657228
"St George's Park, Gqeberha",death,Nb,0.0,76.0,0.0,0.006570184426229508,0.003733059333084948
"St George's Park, Gqeberha",middle,0,43.0,149.0,0.28859060402684567,0.2808889845966761,0.2854975841753719
"St George's Park, Gqeberha",middle,1,67.0,149.0,0.44966442953020136,0.4414331678151601,0.44635870193379923
"St George's Park, Gqeberha",middle,2,6.0,149.0,0.040268456375838924,0.06664217673287394,0.05086031194091322
"St George's Park, Gqeberha",middle,3,0.0,149.0,0.0,0.002286430887717876,0.0009182453364328819
"St George's Park, Gqeberha",middle,4,14.0,149.0,0.09395973154362416,0.08739739562221321,0.09132425526996515
"St George's Park, Gqeberha",middle,6,4.0,149.0,0.026845637583892617,0.048281059991892986,0.03545424096059959
"St George's Park, Gqeberha",middle,W,8.0,149.0,0.053691275167785234,0.04221980137819214,0.04908425758160327
"St George's Park, Gqeberha",middle,Wd,6.0,149.0,0.040268456375838924,0.028171868666396434,0.03541038902264917
"St George's Park, Gqeberha",middle,Nb,1.0,149.0,0.006711409395973154,0.002679114308877179,0.005092013778665534
"St George's Park, Gqeberha",powerplay,0,45.0,105.0,0.42857142857142855,0.4228881521678736,0.4257990986184749
"St George's Park, Gqeberha",powerplay,1,24.0,105.0,0.22857142857142856,0.25764450947345025,0.24275341925534158
"St George's Park, Gqeberha",powerplay,2,1.0,105.0,0.009523809523809525,0.04384827662845184,0.026267452013878943
"St George's Park, Gqeberha",powerplay,3,2.0,105.0,0.01904761904761905,0.005028429611245902,0.012208990054266292
"St George's Park, Gqeberha",powerplay,4,14.0,105.0,0.13333333333333333,0.15223269683107069,0.14255253503954668
"St George's Park, Gqeberha",powerplay,6,5.0,105.0,0.047619047619047616,0.040523771600022226,0.0441579373658645
"St George's Park, Gqeberha",powerplay,W,7.0,105.0,0.06666666666666667,0.03919952586446391,0.05326806139729946
"St George's Park, Gqeberha",powerplay,Wd,6.0,105.0,0.05714285714285714,0.03486563072990943,0.046275917429224114
"St George's Park, Gqeberha",powerplay,Nb,1.0,105.0,0.009523809523809525,0.003769007093512122,0.006716588826103475
Stadium Australia,death,0,47.0,172.0,0.27325581395348836,0.21696977459016392,0.2525624171287367
Stadium Australia,death,1,78.0,172.0,0.45348837209302323,0.37083760245901637,0.4231020597275795
Stadium Australia,death,2,17.0,172.0,0.09883720930232558,0.08837090163934426,0.09498930207328833
Stadium Australia,death,3,0.0,172.0,0.0,0.002651127049180328,0.00097467906219865
Stadium Australia,death,4,9.0,172.0,0.05232558139534884,0.11151383196721311,0.07408596763500483
Stadium Australia,death,6,9.0,172.0,0.05232558139534884,0.07952100409836066,0.06232389856557378
Stadium Australia,death,W,9.0,172.0,0.05232558139534884,0.08016137295081967,0.06255932829074252
Stadium Australia,death,Wd,2.0,172.0,0.011627906976744186,0.04340420081967213,0.023310367948408874
Stadium Australia,death,Nb,1.0,172.0,0.005813953488372093,0.006570184426229508,0.006091979568466731
Stadium Australia,middle,0,97.0,320.0,0.303125,0.2808889845966761,0.2978307106182562
Stadium Australia,middle,1,133.0,320.0,0.415625,0.4414331678151601,0.4217698018607524
Stadium Australia,middle,2,23.0,320.0,0.071875,0.06664217673287394,0.07062908969830331
Stadium Australia,middle,3,0.0,320.0,0.0,0.002286430887717876,0.0005443883065994943
Stadium Australia,middle,4,23.0,320.0,0.071875,0.08739739562221321,0.07557080848147935
Stadium Australia,middle,6,17.0,320.0,0.053125,0.048281059991892986,0.05197168095045071
Stadium Australia,middle,W,19.0,320.0,0.059375,0.04221980137819214,0.05529042889956956
Stadium Australia,middle,Wd,8.0,320.0,0.025,0.028171868666396434,0.025755206825332482
Stadium Australia,middle,Nb,0.0,320.0,0.0,0.002679114308877179,0.0006378843592564712
Stadium Australia,powerplay,0,103.0,249.0,0.41365461847389556,0.4228881521678736,0.4163003301340612
Stadium Australia,powerplay,1,70.0,249.0,0.28112449799196787,0.25764450947345025,0.2743967075855158
Stadium Australia,powerplay,2,19.0,249.0,0.07630522088353414,0.04384827662845184,0.06700523685628992
Stadium Australia,powerplay,3,9.0,249.0,0.03614457831325301,0.005028429611245902,0.027228776392907137
Stadium Australia,powerplay,4,21.0,249.0,0.08433734939759036,0.15223269683107069,0.10379160367652455
Stadium Australia,powerplay,6,11.0,249.0,0.04417670682730924,0.040523771600022226,0.043130020515765685
Stadium Australia,powerplay,W,8.0,249.0,0.0321285140562249,0.03919952586446391,0.03415459193824181
Stadium Australia,powerplay,Wd,8.0,249.0,0.0321285140562249,0.03486563072990943,0.03291278817475915
Stadium Australia,powerplay,Nb,0.0,249.0,0.0,0.003769007093512122,0.0010799447259347056
Subrata Roy Sahara Stadium,death,0,162.0,738.0,0.21951219512195122,0.21696977459016392,0.21920880365037754
Subrata Roy Sahara Stadium,death,1,334.0,738.0,0.45257452574525747,0.37083760245901637,0.4428207162838922
Subrata Roy Sahara Stadium,death,2,55.0,738.0,0.07452574525745258,0.08837090163934426,0.07617791189013655
Subrata Roy Sahara Stadium,death,3,0.0,738.0,0.0,0.002651127049180328,0.00031636360968739
Subrata Roy Sahara Stadium,death,4,75.0,738.0,0.1016260162601626,0.11151383196721311,0.10280594653546696
Subrata Roy Sahara Stadium,death,6,40.0,738.0,0.05420054200542006,0.07952100409836066,0.05722207686137955
Subrata Roy Sahara Stadium,death,W,50.0,738.0,0.06775067750677506,0.08016137295081967,0.0692316674165656
Subrata Roy Sahara Stadium,death,Wd,18.0,738.0,0.024390243902439025,0.04340420081967213,0.026659212508314097
Subrata Roy Sahara Stadium,death,Nb,4.0,738.0,0.005420054200542005,0.006570184426229508,0.005557301244180132
Subrata Roy Sahara Stadium,middle,0,454.0,1481.0,0.3065496286293045,0.2808889845966761,0.3049265644906184
Subrata Roy Sahara Stadium,middle,1,708.0,1481.0,0.47805536799459825,0.4414331678151601,0.4757389732963415
Subrata Roy Sahara Stadium,middle,2,83.0,1481.0,0.056043214044564485,0.06664217673287394,0.056713610166532195
Subrata Roy Sahara Stadium,middle,3,3.0,1481.0,0.002025658338960162,0.002286430887717876,0.0020421524913167535
Subrata Roy Sahara Stadium,middle,4,103.0,1481.0,0.06954760297096556,0.08739739562221321,0.07067662211399198
Subrata Roy Sahara Stadium,middle,6,40.0,1481.0,0.02700877785280216,0.048281059991892986,0.028354273244269004
Subrata Roy Sahara Stadium,middle,W,58.0,1481.0,0.03916272788656313,0.04221980137819214,0.03935609116876611
Subrata Roy Sahara Stadium,middle,Wd,27.0,1481.0,0.01823092505064146,0.028171868666396434,0.018859700737912488
Subrata Roy Sahara Stadium,middle,Nb,5.0,1481.0,0.00337609723160027,0.002679114308877179,0.003332012290251561
Subrata Roy Sahara Stadium,powerplay,0,434.0,982.0,0.4419551934826884,0.4228881521678736,0.4401929900339994
Subrata Roy Sahara Stadium,powerplay,1,283.0,982.0,0.28818737270875766,0.25764450947345025,0.28536455725262944
Subrata Roy Sahara Stadium,powerplay,2,36.0,982.0,0.03665987780040733,0.04384827662845184,0.03732423998414527
Subrata Roy Sahara Stadium,powerplay,3,3.0,982.0,0.003054989816700611,0.005028429611245902,0.003237377967767643
Subrata Roy Sahara Stadium,powerplay,4,124.0,982.0,0.12627291242362526,0.15223269683107069,0.12867215312671634
Subrata Roy Sahara Stadium,powerplay,6,34.0,982.0,0.034623217922606926,0.040523771600022226,0.035168555600741426
Subrata Roy Sahara Stadium,powerplay,W,38.0,982.0,0.038696537678207736,0.03919952586446391,0.03874302457157707
Subrata Roy Sahara Stadium,powerplay,Wd,24.0,982.0,0.024439918533604887,0.03486563072990943,0.025403477886313256
Subrata Roy Sahara Stadium,powerplay,Nb,6.0,982.0,0.006109979633401222,0.003769007093512122,0.0058936235761101775
SuperSport Park,death,0,182.0,771.0,0.23605706874189364,0.21696977459016392,0.23386564576236094
SuperSport Park,death,1,292.0,771.0,0.3787289234760052,0.37083760245901637,0.3778229164706104
SuperSport Park,death,2,64.0,771.0,0.08300907911802853,0.08837090163934426,0.0836246729781107
SuperSport Park,death,3,2.0,771.0,0.0025940337224383916,0.002651127049180328,0.0026005886394007264
SuperSport Park,death,4,85.0,771.0,0.11024643320363164,0.11151383196721311,0.11039194396868118
SuperSport Park,death,6,59.0,771.0,0.07652399481193256,0.07952100409836066,0.07686808313414015
SuperSport Park,death,W,52.0,771.0,0.06744487678339818,0.08016137295081967,0.06890486486232143
SuperSport Park,death,Wd,28.0,771.0,0.03631647211413749,0.04340420081967213,0.0371302182341759
SuperSport Park,death,Nb,7.0,771.0,0.009079118028534372,0.006570184426229508,0.008791065950198566
SuperSport Park,middle,0,423.0,1561.0,0.2709801409352979,0.2808889845966761,0.27157669985530863
SuperSport Park,middle,1,699.0,1561.0,0.4477898782831518,0.4414331678151601,0.44740717446208067
SuperSport Park,middle,2,109.0,1561.0,0.06982703395259449,0.06664217673287394,0.06963529059198519
SuperSport Park,middle,3,1.0,1561.0,0.0006406149903907751,0.002286430887717876,0.0007397008361058324
SuperSport Park,middle,4,138.0,1561.0,0.08840486867392697,0.08739739562221321,0.08834421406515432
SuperSport Park,middle,6,76.0,1561.0,0.04868673926969891,0.048281059991892986,0.048662315472118786
SuperSport Park,middle,W,65.0,1561.0,0.04163997437540039,0.04221980137819214,0.04167488268381651
SuperSport Park,middle,Wd,44.0,1561.0,0.028187059577194105,0.028171868666396434,0.02818614501302808
SuperSport Park,middle,Nb,6.0,1561.0,0.003843689942344651,0.002679114308877179,0.0037735770204019975
SuperSport Park,powerplay,0,428.0,948.0,0.45147679324894513,0.4228881521678736,0.44874886948166737
SuperSport Park,powerplay,1,209.0,948.0,0.22046413502109705,0.25764450947345025,0.22401188067494757
SuperSport Park,powerplay,2,43.0,948.0,0.04535864978902954,0.04384827662845184,0.045214530212638535
SuperSport Park,powerplay,3,4.0,948.0,0.004219409282700422,0.005028429611245902,0.004296605878935677
SuperSport Park,powerplay,4,141.0,948.0,0.14873417721518986,0.15223269683107069,0.1490680054228121
SuperSport Park,powerplay,6,37.0,948.0,0.039029535864978905,0.040523771600022226,0.039172115610689145
SuperSport Park,powerplay,W,48.0,948.0,0.05063291139240506,0.03919952586446391,0.04954193949088396
SuperSport Park,powerplay,Wd,32.0,948.0,0.03375527426160337,0.03486563072990943,0.03386122430628907
SuperSport Park,powerplay,Nb,6.0,948.0,0.006329113924050633,0.003769007093512122,0.0060848289211366535
"SuperSport Park, Centurion",death,0,20.0,145.0,0.13793103448275862,0.21696977459016392,0.17019174473067916
"SuperSport Park, Centurion",death,1,54.0,145.0,0.3724137931034483,0.37083760245901637,0.37177044998327197
"SuperSport Park, Centurion",death,2,11.0,145.0,0.07586206896551724,0.08837090163934426,0.08096771495483439
"SuperSport Park, Centurion",death,3,1.0,145.0,0.006896551724137931,0.002651127049180328,0.005163725326196052
"SuperSport Park, Centurion",death,4,18.0,145.0,0.12413793103448276,0.11151383196721311,0.11898523753763801
"SuperSport Park, Centurion",death,6,22.0,145.0,0.15172413793103448,0.07952100409836066,0.12225347106055537
"SuperSport Park, Centurion",death,W,7.0,145.0,0.04827586206896552,0.08016137295081967,0.061290356306457
"SuperSport Park, Centurion",death,Wd,11.0,145.0,0.07586206896551724,0.04340420081967213,0.06261395951823352
"SuperSport Park, Centurion",death,Nb,1.0,145.0,0.006896551724137931,0.006570184426229508,0.006763340582134493
"SuperSport Park, Centurion",middle,0,72.0,298.0,0.24161073825503357,0.2808889845966761,0.25147964437102416
"SuperSport Park, Centurion",middle,1,118.0,298.0,0.3959731543624161,0.4414331678151601,0.40739526829526634
"SuperSport Park, Centurion",middle,2,14.0,298.0,0.04697986577181208,0.06664217673287394,0.05192014490775727
"SuperSport Park, Centurion",middle,3,1.0,298.0,0.003355704697986577,0.002286430887717876,0.003087042936612532
"SuperSport Park, Centurion",middle,4,32.0,298.0,0.10738255033557047,0.08739739562221321,0.10236115467894805
"SuperSport Park, Centurion",middle,6,28.0,298.0,0.09395973154362416,0.048281059991892986,0.08248267838992286
"SuperSport Park, Centurion",middle,W,17.0,298.0,0.05704697986577181,0.04221980137819214,0.05332155813522416
"SuperSport Park, Centurion",middle,Wd,14.0,298.0,0.04697986577181208,0.028171868666396434,0.042254238358391066
"SuperSport Park, Centurion",middle,Nb,2.0,298.0,0.006711409395973154,0.002679114308877179,0.005698269926853562
"SuperSport Park, Centurion",powerplay,0,46.0,150.0,0.30666666666666664,0.4228881521678736,0.35315526086714943
